id,code,nom,dci1,dosage1,unite_dosage1,forme,presentation,ppv,ph,prix_br,princeps_generique,taux_remboursement
233,6118000090922,SULFOBACTIN,THIAMPHENICOL,500,MG,COMPRIME,1 BOITE 50 COMPRIME,134.6,83.9,134.6,G,70%
234,6118000060208,TRIATEC,RAMIPRIL,1.25,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME,103,64.400000000000006,40,P,70%
235,6118000191094,CANDICID,FLUCONAZOLE,150,MG,GELULE,1 BOITE 4 GELULE,114,71,114,G,70%
236,6118001250509,TRINOMYC,FLUCONAZOLE,2,MG,SOLUTION POUR PERFUSION,1 FLACON 25 ML,78,48.6,78,G,70%
237,6118000020660,SPASMAG,MAGNESIUM SULFATE / LEVURE CEREVISIAE,1.2 / 100,G / MG,SOLUTION BUVABLE,1 BOITE 30 AMPOULE BUVABLE,52.9,34.9,52.9,G,0%
238,6118000140214,DOXINE,DOXYCYCLINE,100,MG,COMPRIME ENROBE,1 BOITE 5 COMPRIME,17.3,0,17.3,G,70%
239,6118001260225,GONAL-F 150 UI,FOLLITROPINE ALFA,150,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,616,407.5,616,P,0%
240,6118001230174,DOPAMINE AGUETTANT 40MG/ML,DOPAMINE,40,MG,SOLUTION POUR PERFUSION,1 BOITE 50 AMPOULE INJECTABLE,0,484.2,484.2,G,0%
241,6118001250721,AVIRANZ,EFAVIRENZ,200,MG,GELULE,1 BOITE 90 GELULE,543,361,543,G,70%
242,6118001200573,CISPLATINE EBEWE,CISPLATINE,50,MG,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,133,83.1,133,G,70%
243,6118000030065,ALGANTIL,IBUPROFENE,200,MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME,19.7,12.3,19.7,G,70%
244,6118001200054,GASTROGRAFINE,AMIDOTRIZOATE DE MEGLUMINE ET DE SODIUM,370,MG,SOLUTION BUVABLE OU RECTALE,1 FLACON 100 ML,150.69999999999999,99.7,150.69999999999999,P,0%
245,6118001050567,TILCOTIL,TENOXICAM,20,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,85.6,56.6,85.6,P,70%
246,6118010025082,PREMOCEFAL,CEFADROXIL,500,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,70,43.6,70,G,70%
247,6118000070979,MIBRAL,AMLODIPINE,5,MG,COMPRIME,1 BOITE 60 COMPRIME,125,78.099999999999994,125,G,70%
248,6118010120329,SOLIAN 100 MG,AMISULPRIDE,100,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,139.6,92.3,139.6,P,0%
249,6118001081776,SOLIAN 100 MG,AMISULPRIDE,100,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,139.6,92.3,139.6,P,0%
250,6118001180707,COLPOTROPHINE,PROMESTRIENE,10,MG,CAPSULE VAGINALE,1 BOITE 20 CAPSULE GYNECOLOGIQUE,65.400000000000006,43.3,65.400000000000006,P,0%
251,6118001270026,CARTEOL LP,CARTEOLOL,1,%,COLLYRE LP,1 FLACON 3 ML,72.8,45.4,72.8,P,70%
252,6118000241171,BREXIN,PIROXICAM BETA CYCLODEXTRINE,20,MG,COMPRIME EFFERVESCENT,1 BOITE 20 COMPRIME,100.4,62.6,100.4,P,70%
253,6118001141074,SALBUMOL,SALBUTAMOL,0.5,MG/ML,SOLUTION INJECTABLE,1 BOITE 6 AMPOULE INJECTABLE,25.6,16,25.6,P,70%
254,6118010126222,MEZOR 20 MG,ESOMEPRAZOLE,20,MG,GELULE GASTRO-RESISTANTE,1 BOITE 14 GELULE GASTRO-RESISTANTE,86.9,57.5,86.9,G,0%
255,6118000150084,BEROCCA,MULTIVITAMINES ET MINERAUX,,NA,COMPRIME EFFERVESCENT,1 BOITE 20 COMPRIME EFFERVESCENT,70,46.3,70,P,0%
256,6118000140863,ROXAM,PIROXICAM,20,MG,SOLUTION INJECTABLE,1 BOITE 2 AMPOULE INJECTABLE,23,14.3,23,G,70%
257,6118001180776,DECAPEPTYL LP,TRIPTORELINE,11.25,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON + AMPOULE,3546,3239,3546,P,70%
258,6118000031598,GRISEO SALICYLEE,GRISEOFULVINE / ACIDE SALICYLIQUE,5 / 3,% / %,POMMADE,1 TUBE 15 G,12.6,8.3000000000000007,12.6,G,0%
259,6118001180783,DECAPEPTYL LP,TRIPTORELINE,3.75,MG,POUDRE POUR SUSPENSION INJECTABLE,1 BOITE 1 FLACON + AMPOULE,1456,1190,1456,P,70%
260,6118000071167,NOCOL,SIMVASTATINE,40,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME,394,261,394,G,70%
261,6118000140818,IBUPHIL,IBUPROFENE,2,%,SIROP,1 FLACON 100 ML,16.5,10.3,16.5,G,70%
262,6118001150687,CEPHYL,MULTIPLE,,NA,COMPRIME,1 BOITE 20 COMPRIME,26,17.100000000000001,26,P,0%
263,6118010000614,RISPERDAL,RISPERIDONE,2,MG,COMPRIME PELLICULE SECABLE,1 BOITE 60 COMPRIME,577,382,577,P,70%
264,6118001183234,RISPERDAL,RISPERIDONE,2,MG,COMPRIME PELLICULE SECABLE,1 BOITE 60 COMPRIME,577,382,577,P,70%
265,6118000120476,TOPSYNE APG,FLUOCINONIDE,0.05,%,POMMADE,1 TUBE 15 G,24.2,16,24.2,P,0%
266,6118001120543,LAMISIL,TERBINAFINE,1,%,CREME,1 TUBE 15 G,52.8,32.9,45,P,70%
267,6118001080427,LANTUS,INSULINE HUMAINE,100,UI,SOLUTION INJECTABLE LP,1 BOITE 1 FLACON,517,343,517,P,70%
268,6118000050186,DIPROSALIC,BETAMETHASONE / ACIDE SALICYLIQUE,15 / 900,MG / MG,POMMADE,1 TUBE 30 G,37.6,24.5,37.6,P,0%
269,6118001090129,CIPROXINE,CIPROFLOXACINE,100,MG,SOLUTION POUR PERFUSION,1 FLACON 50 ML,253,167.4,80,P,70%
270,6118000290063,MODURETIC,AMILORIDE / HYDROCHLOROTHIAZIDE,5 / 50,MG / MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME,42.4,26.5,42.4,P,70%
271,6118000030515,SYSTRAL,CHLORPHENOXAMINE,15,MG,CREME,1 TUBE 20 G,16.600000000000001,11,16.600000000000001,P,0%
272,6118000030508,SYSTRAL C,CHLORPHENOXAMINE / CAFEINE,20 / 50,MG / MG,COMPRIME DRAGEIFIE,1 BOITE 20 COMPRIME DRAGEFIE,14,9.3000000000000007,14,P,0%
273,6118010119149,ACLASTA 5MG/100ML,ACIDE ZOLEDRONIQUE,5,MG/100ML,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,0,3677,3677,P,0%
274,6118001030538,ACLASTA 5MG/100ML,ACIDE ZOLEDRONIQUE,5,MG/100ML,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,0,3677,3677,P,0%
275,6118001100538,PUREGON,FOLLITROPINE BETA,50,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 AMPOULE INJECTABLE,338.9,244,338.9,P,0%
276,6118000241713,BACTOX,AMOXICILLINE,500,MG,PREPARATION INJECTABLE,1 BOITE 1 FLACON,10.4,6.9,10.4,G,70%
277,6118010019302,AVOCOMB,LAMIVUDINE / ZIDOVUDINE,150 / 300,MG / MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME,615,408,615,G,70%
278,6118001250073,AVOCOMB,LAMIVUDINE / ZIDOVUDINE,150 / 300,MG / MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME,615,408,615,G,70%
279,6118000020257,ISOLONE,PREDNISOLONE,50,MG,COMPRIME,1 BOITE 20 COMPRIME,85.8,53.6,85.8,G,70%
280,6118001071159,STRATTERA 40 MG,ATOMOXETINE,40,MG,GELULE,1 BOITE 28 GELULE,1066.3,705.4,1066.3,P,0%
281,6118001121250,INSULINE MIXTARD 30 HM PENFILL,INSULINE HUMAINE,100,UI,SUSPENSION INJECTABLE INTERMEDIAIRE,1 CARTOUCHE 3 ML,73,48.3,73,P,70%
282,6118010032813,GONAL-F 1050 UI,FOLLITROPINE ALFA,1050,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,4055.8,2682.9,4055.8,P,0%
283,6118001260218,GONAL-F 1050 UI,FOLLITROPINE ALFA,1050,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,4055.8,2682.9,4055.8,P,0%
284,6118000032618,OXIFLOR,OFLOXACINE,200,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,65,40.5,65,G,70%
"285,6118010035654,""INNOHEP 10 000 UI ANTI-XA/0,5 ML"",TINZAPARINE,20000,UI,SOLUTION INJECTABLE,1 BOITE 2 SERINGUE PREREMPLIE,304.39999999999998,0,304.39999999999998,P,70%"
286,6118001184125,OXALIPLATINE WIN 5 MG/ML,OXALIPLATINE,50,MG,POUDRE POUR SOLUTION POUR PERFUSION,1 FLACON 36 ML,1049,771,1049,G,70%
287,6118000031895,PECTRYL,BROMHEXINE / SULFOGAICOLE,40 / 4,MG / G,SIROP,1 FLACON 150 ML,22.7,15,22.7,G,0%
288,6118000070467,GENTAMICINE LLORENTE,GENTAMICINE,120,MG,SOLUTION INJECTABLE,1 BOITE 6 AMPOULE INJECTABLE,111.9,69.7,111.9,G,70%
289,6118001070589,THIOPENTAL BIOCHEMIE,THIOPENTAL,1,G,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 25 FLACON,0,409.7,409.7,G,0%
290,6118000030041,ANTINOREX,CYPROHEPTADINE,4,MG,COMPRIME,1 BOITE 30 COMPRIME,17.100000000000001,11.3,17.100000000000001,G,0%
291,6118001180950,ELUDRIL,CHLORHEXIDINE / TETRACAINE,50 / 15,% / %,COLLUTOIRE,1 FLACON 55 ML,22.7,15,22.7,P,0%
292,6118001160198,STOCRIN,EFAVIRENZ,600,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME,705,468,422,P,70%
293,6118000040576,MOBIC,MELOXICAM,15,MG,SUPPOSITOIRE,1 BOITE 12 SUPPOSITOIRE,122.4,81,122.4,P,70%
294,6118000010050,ABBOTICINE,ERYTHROMYCINE,200,MG,GRANULE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,26.8,16.7,26.8,P,70%
295,6118000280118,STARMOX,AMOXICILLINE,500,MG,COMPRIME DISPERSIBLE,1 BOITE 12 COMPRIME,34.6,21.5,34.6,G,70%
296,6118000061007,ORACILLINE,PHENOXYMETHYLPENICILLINE,1,MUI,COMPRIME SECABLE,1 BOITE 12 COMPRIME,40.299999999999997,25.1,32.9,P,70%
297,6118000070931,TROXINE,ROXITHROMYCINE,300,MG,COMPRIME PELLICULE,1 BOITE 16 COMPRIME,203,134.30000000000001,203,G,70%
298,6118010117633,AVANDAMET,ROSIGLITAZONE / METFORMINE,1 / 500,MG / MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,28.7,19,28.7,P,0%
299,6118001141593,AVANDAMET,ROSIGLITAZONE / METFORMINE,1 / 500,MG / MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,28.7,19,28.7,P,0%
300,6118000010142,ALVITYL,VITAMINES,,NA,COMPRIME ENROBE,1 BOITE 30 COMPRIME ENROBE,31.4,20.7,31.4,P,0%
301,6118010024719,MUCOSTEINE,CARBOCYSTEINE,5,%,SIROP,1 FLACON 250 ML,37.200000000000003,0,37.200000000000003,G,0%
302,6118000220138,OTRIVINE,XYLOMETAZOLINE,0.1,%,SOLUTION POUR PULVERISATION NASALE,1 FLACON 10 ML,19.350000000000001,12.8,19.350000000000001,P,0%
303,6118001142637,REVOLADE 50MG,ELTROMBOPAG,50,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,7348,4861,7348,P,0%
304,6118001050024,BACTRIM,SULFAMETHOXAZOLE / TRIMETHOPRIME,400 / 80,MG / MG,SOLUTION POUR PERFUSION,1 BOITE 30 AMPOULE INJECTABLE,0,174.5,174.5,P,0%
305,6118001200320,TRIGYNON,LEVONORGESTREL / ETHINYLESTRADIOL,0.05 / 0.03,MG / MG,COMPRIME ENROBE,1 BOITE 21 DRAGEE,21.4,0,21.4,P,0%
306,6118001140831,MENCEVAX AC,VACCIN ANTIMENINGOCOCCIQUE A ET C,,NA,PREPARATION INJECTABLE,1 BOITE 1 FLACON,180,112.1,180,P,70%
307,6118000310297,TENOCAN,ATENOLOL,100,MG,COMPRIME,1 BOITE 28 COMPRIME,83.1,51.9,83.1,G,70%
308,6118000011613,THEOSTAT LP,THEOPHYLLINE,100,MG,COMPRIME SECABLE LP,1 BOITE 30 COMPRIME,17.5,11,17.5,P,70%
309,6118000130086,DICLOMAX,DICLOFENAC,75,MG,GELULE LP,1 BOITE 20 GELULE,51,31.8,51,G,70%
310,6118000071143,DIPICOR,AMLODIPINE,10,MG,COMPRIME,1 BOITE 60 COMPRIME,186.5,116.6,186.5,G,70%
311,6118000290100,HYZAAR,LOSARTAN / HYDROCHLOROTHIAZIDE,50 / 12.5,MG / MG,COMPRIME ENROBE,1 BOITE 28 COMPRIME,156.69999999999999,97.9,126,P,70%
312,6118010023415,ALFAPROXINE,CIPROFLOXACINE,500,MG,COMPRIME PELLICULE,1 BOITE 2 COMPRIME,36,22.4,36,G,70%
313,6118000091424,ALFAPROXINE,CIPROFLOXACINE,500,MG,COMPRIME PELLICULE,1 BOITE 2 COMPRIME,36,22.4,36,G,70%
314,6118001150113,CLARINASE REBETABS,LORATADINE / PSEUDOEPHEDRINE,60 / 5,MG / MG,COMPRIME ENROBE LM,1 BOITE 14 COMPRIME,73.8,48.5,73.8,P,0%
315,6118001140862,MIVACRON,MIVACURIUM,20,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE INJECTABLE,0,450,450,P,0%
316,6118000120520,URBANYL,CLOBAZAM,10,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME,23.55,0,23.55,P,70%
317,6118000310501,NEOCLAV 100MG/12.5MG/ML ENFANT,AMOXICILLINE / ACIDE CLAVULANIQUE,100 / 12.5,MG / MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,63,39.200000000000003,63,G,70%
318,6118001181773,NAVELBINE,VINORELBINE,10,MG,SOLUTION INJECTABLE,10 FLACON 1 ML,1764,1507,1764,P,70%
319,6118001182152,SAVARINE,PROGUANIL / CHLOROQUINE,200 / 100,MG / MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,167.7,104.5,167.7,P,70%
320,6118001070565,TETRALYSAL,LYMECYCLINE,150,MG,GELULE,1 BOITE 16 GELULE,49.6,32.799999999999997,49.6,P,0%
321,6118000160106,AMOXIL,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,28.9,18,28.9,P,70%
1,6118001230068,URO / EAU POUR IRRIGATION,EAU POUR PREPARATION INJECTABLE,3000,ML,SOLUTION POUR IRRIGATION,1 POCHE 3 L,95,0,95,P,0%
2,6118010116230,ELOXATINE 5 MG/ML,OXALIPLATINE,200,MG,SOLUTION A DILUER POUR PERFUSION,1 BOITE 1 FLACON 40 ML,2882,2555,2882,P,70%
3,6118001081646,ELOXATINE 5 MG/ML,OXALIPLATINE,200,MG,SOLUTION A DILUER POUR PERFUSION,1 BOITE 1 FLACON 40 ML,2882,2555,2882,P,70%
4,6118001182459,VIVALAN,VILOXAZINE,100,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,60.7,40.1,60.7,P,0%
5,6118000120155,ZADRYL,CETIRIZINE,1,MG,SOLUTION BUVABLE,1 FLACON 60 ML,31.9,19.899999999999999,31.9,G,70%
6,6118000241256,MYNAZOL,FLUCONAZOLE,50,MG,GELULE,1 BOITE 7 GELULE,87,54.2,87,G,70%
7,6118000091974,ALFACEFAL 125 MG/5 ML,CEFACLOR,1.5,G,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,45,29.8,45,G,0%
8,6118000041344,NOCAND 50 MG,FLUCONAZOLE,50,MG,GELULE,1 BOITE 7 GELULE,35,21.8,35,G,70%
9,6118000100270,MEDIATOR,BENFLUOREX,150,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME,60,39.700000000000003,60,P,0%
10,6118000071068,GASTROLIBER,LANSOPRAZOLE,30,MG,GELULE GASTRO-RESISTANTE,1 BOITE 15 GELULE GASTRO-RESISTANTE,75,46.7,75,G,70%
11,6118000180142,CLOFENE,DICLOFENAC,25,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 20 COMPRIME,20.5,12.8,20,P,70%
12,6118001170456,ZELDOX,ZIPRASIDONE,40,MG,GELULE,1 BOITE 14 GELULE,318,211,318,P,70%
13,6118001170333,TRIFLUCAN,FLUCONAZOLE,2,MG,SOLUTION POUR PERFUSION,1 FLACON 50 ML,144.30000000000001,89.8,144.1,P,70%
14,6118000031079,AVT,ACIDE ACETYLSALICYLIQUE / THIAMINE (VITAMINE B1),600 / 5,MG / MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,10.5,6.9,10.5,G,0%
15,6118000150121,KLONOPIN,CLONAZEPAM,2,MG,COMPRIME QUADRISECABLE,1 BOITE 40 COMPRIME,41.2,25.7,41.2,P,70%
16,6118000032182,HYDROXO 5000,HYDROXOCOBALAMINE,5000,ï¿½G,SOLUTION INJECTABLE,1 BOITE 4 AMPOULE,58.5,38.700000000000003,58.5,P,0%
17,6118000140160,DISPAMOX,AMOXICILLINE,500,MG,COMPRIME DISPERSIBLE,1 BOITE 12 COMPRIME,34.6,21.5,34.6,G,70%
18,6118000180418,MUSARIL,TETRAZEPAM,50,MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME,51.8,34.299999999999997,51.8,G,0%
19,6118000100225,PRETERAX,INDAPAMIDE / PERINDOPRIL,0.625 / 2,MG / MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME,239,0,239,P,70%
20,6118001080304,CLAFORAN,CEFOTAXIME,1,G,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,69,43,69,P,70%
21,6118000080497,RHINOFEBRAL,PARACETAMOL / CHLORPHENAMINE,240 / 3.2,MG / MG,GELULE,1 BOITE 20 GELULE,14.3,9.5,14.3,P,0%
22,6118000091547,RIFASONE,RIFAMYCINE / PREDNISOLONE,0.25 / 1,G / G,POMMADE,1 TUBE 5 G,12,0,12,G,0%
23,6118000240426,FLUIBRON,AMBROXOL,0.3,%,SOLUTION BUVABLE,1 FLACON 200 ML,38.85,25.7,38.85,G,0%
24,6118000160168,AMOXIL,AMOXICILLINE,500,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,38.9,24.3,38.9,P,70%
25,6118000240150,BENCLAMID,GLIBENCLAMIDE,5,MG,COMPRIME,1 BOITE 60 COMPRIME,36.200000000000003,22.6,36.200000000000003,G,70%
26,6118000250357,UNASYN,AMPICILLINE / SULBACTAM,1 / 0.5,G / G,POUDRE POUR SOLUTION INJECTABLE,1 FLACON 3.2 ML,42,26.2,42,P,70%
27,6118000060451,LASILIX,FUROSEMIDE,20,MG,SOLUTION INJECTABLE,1 AMPOULE 2 ML,7.4,4.5999999999999996,5.6,P,70%
28,6118010020155,DILATOR,SALBUTAMOL,2.5,MG,SOLUTION POUR INHALATION PAR NEBULISEUR,1 BOITE 10 RECIPIENT,41.2,25.7,41.2,G,70%
29,6118001101597,DILATOR,SALBUTAMOL,2.5,MG,SOLUTION POUR INHALATION PAR NEBULISEUR,1 BOITE 10 RECIPIENT,41.2,25.7,41.2,G,70%
30,6118010024320,FORMOFTIL,FORMOCORTAL,0.05,%,COLLYRE,1 FLACON .5 ML,17.8,0,17.8,G,0%
31,6118000080275,GENTAGAM 120,GENTAMICINE,120,MG,SOLUTION INJECTABLE,1 BOITE 1 AMPOULE INJECTABLE,15.8,9.8000000000000007,15.8,G,70%
32,6118001070763,UMILINE PROFIL 30 PEN,INSULINE HUMAINE,100,UI,SUSPENSION INJECTABLE INTERMEDIAIRE,1 CARTOUCHE 3 ML,104,65,104,P,70%
33,6118000060567,BIRODOGYL,SPIRAMYCINE / METRONIDAZOLE,1.5 / 250,MUI / MG,COMPRIME PELLICULE,1 BOITE 15 COMPRIME,102,63.5,79.900000000000006,P,70%
34,6118000041207,GLEMA,GLIMEPIRIDE,2,MG,COMPRIME,1 BOITE 30 COMPRIME,40,25,40,G,70%
35,6118001120475,SALAZOPYRIN,SULFASALAZINE,500,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 100 COMPRIME GASTRO-RESISTANT,141.69999999999999,88.3,141.69999999999999,P,70%
36,6118001070688,XANTHIUM LP,THEOPHYLLINE,300,MG,GELULE LP,1 BOITE 60 GELULE,51.5,32.200000000000003,51.5,G,70%
37,6118000050414,AIRLIX,CETIRIZINE,1,MG,SOLUTION BUVABLE,1 FLACON 60 ML,31.9,19.899999999999999,31.9,G,70%
38,6118000120384,GYNOMYK,BUTOCONAZOLE,100,MG,OVULE,1 BOITE 3 OVULE,62.2,41.1,62.2,P,0%
39,6118001050642,AVASTIN,BEVACIZUMAB,100,MG,SOLUTION A DILUER POUR PERFUSION,1 BOITE 1 FLACON,3983,3689,3983,P,70%
40,6118001230358,FLUMAX 6000 UI ANTI-XA/0.6ML,ENOXAPARINE,6000,UI ANTI-XA,SOLUTION INJECTABLE,1 BOITE 2 SERINGUE PREREMPLIE,134.6,84.1,134.6,G,70%
41,6118001182725,PARAPLATINE,CARBOPLATINE,50,MG,SOLUTION POUR PERFUSION,1 FLACON 5 ML,835.3,552.5,835.3,P,70%
42,6118001110230,TRIFAX IV,CEFTRIAXONE,500,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,61,38,61,G,70%
43,6118001121373,GLUCOVANCE,METFORMINE / GLIBENCLAMIDE,500 / 2.5,MG / MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,42,26.2,42,P,70%
44,6118000032779,IXOR,OMEPRAZOLE,10,MG,COMPRIME EFFERVESCENT,1 BOITE 28 COMPRIME,108,67.3,60,P,70%
45,6118000060499,PENICILLINE G 1 M UI DIAMANT,BENZYLPENICILLINE,1,MUI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,10.3,0,7.65,P,70%
46,6118001180813,DIPRIVAN,PROPOFOL,500,MG,EMULSION INJECTABLE,1 BOITE 1 KIT,314.89999999999998,208.3,314.89999999999998,P,0%
47,6118001120697,NEORAL,CICLOSPORINE,100,MG,SOLUTION BUVABLE,1 FLACON 50 ML,1736,1452,1736,P,70%
48,6118001070954,XANTHIUM LP,THEOPHYLLINE,200,MG,GELULE LP,1 BOITE 30 GELULE,21.8,13.6,21.8,G,70%
49,6118000140870,AGIDERM,ACIDE FUSIDIQUE,2,%,POMMADE,1 TUBE 15 G,25,15.6,25,G,70%
50,6118000170211,GYNO CANESTEN,CLOTRIMAZOLE,1,%,CREME VAGINALE,1 TUBE 35 G,56.25,0,0,P,70%
51,6118001090112,CIPRO LP 500 MG,CIPROFLOXACINE,500,MG,COMPRIME PELLICULE LP,1 BOITE 3 COMPRIME PELLICULE,60,37.4,60,P,70%
52,6118000210030,CIFLOXINE,CIPROFLOXACINE,500,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 10 COMPRIME ENROBE,120,74.8,120,G,70%
53,6118000070795,SUPRIMASE,FLUCONAZOLE,150,MG,GELULE,1 BOITE 1 GELULE,29.9,18.600000000000001,29.9,G,70%
54,6118000020141,MEDIVEINE,DIOSMINE,300,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME,62.4,0,62.4,G,0%
55,6118001120758,PURSENNIDE,SENOSIDES CALCIQUES,20,MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME ENROBE,16.899999999999999,11.2,16.899999999999999,P,0%
56,6118000010814,IDEOS,CALCIUM / COLECALCIFEROL (VITAMINE D3),500 / 400,MG / UI,COMPRIME A SUCER,1 BOITE 30 COMPRIME,53.4,33.299999999999997,42.2,P,70%
57,6118001100354,NORMACOL LAVEMENT AD,PHOSPHATE MONOSODIQUE / PHOSPHATE DISODIQUE,23.66 / 10.4,G / G,SOLUTION RECTALE,1 FLACON 130 ML,26.5,17.5,26.5,P,0%
58,6118010116278,CRESTOR,ROSUVASTATINE,5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,210,130.80000000000001,210,P,70%
59,6118001183104,CRESTOR,ROSUVASTATINE,5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,210,130.80000000000001,210,P,70%
60,6118001050154,INHIBACE,CILAZAPRIL,5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME SECABLE,179.9,112.4,179.9,P,70%
61,6118000100058,DIAMICRON,GLICLAZIDE,80,MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME,37.200000000000003,24.6,29.7,P,70%
62,6118001030019,TEGRETOL,CARBAMAZEPINE,200,MG,COMPRIME SECABLE,1 BOITE 50 COMPRIME SECABLE,81.099999999999994,50.5,56,P,70%
63,6118000081579,ANDOL,PARACETAMOL,500,MG,COMPRIME,1 BOITE 20 COMPRIME,10,6.2,10,G,70%
64,6118000011835,ZECLAR,CLARITHROMYCINE,250,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,171.65,113.5,90,P,70%
65,6118000020769,OREX,CEFALEXINE,250,MG,GRANULE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,37.700000000000003,23.5,37.700000000000003,G,70%
645,6118001180462,ACUPAN,NEFOPAM,20,MG,SOLUTION INJECTABLE,5 AMPOULE 2 ML,55,36.4,55,P,70%
646,6118001020720,XYLOCAINE 5% A LA NAPHAZOLINE,LIDOCAINE / NAPHAZOLINE,5 / 0.02,% / %,SOLUTION POUR APPLICATION LOCALE,1 FLACON 24 ML,25,16.5,25,P,0%
647,6118010020025,ANTIGRIPPINE,ACIDE ACETYLSALICYLIQUE / ACIDE ASCORBIQUE (VITAMINE C) / CAFEINE,500 / 100 / 10,MG / MG / MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME,18.399999999999999,12.2,18.399999999999999,G,0%
648,6118001182282,TELEBRIX 35,IOXITALAMATE DE MEGLUMINE / IOXITALAMATE DE SODIUM,65.09 / 9.66,G / G,SOLUTION INJECTABLE,1 FLACON 100 ML,236.7,156.6,236.7,P,0%
649,6118000070856,TUNELUZ,FLUOXETINE,20,MG,GELULE,1 BOITE 20 GELULE,143.19999999999999,89.2,143.19999999999999,G,70%
650,6118010116827,DEPRESTAT,SERTRALINE,50,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME ENROBE,126.8,79,126.8,G,70%
651,6118000210122,DEPRESTAT,SERTRALINE,50,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME ENROBE,126.8,79,126.8,G,70%
652,6118000061281,MAGNE B 6,LACTATE DE MAGNESIUM / PIDOLATE DE MAGNESIUM,186 / 936,MG / MG,SOLUTION BUVABLE,1 BOITE 10 AMPOULE,32.950000000000003,21.8,32.950000000000003,P,0%
653,6118001182329,TELEBRIX GASTRO,IOXITALAMATE DE MEGLUMINE,33.015,G,SOLUTION BUVABLE OU RECTALE,1 FLACON 50 ML,85.7,56.7,85.7,P,0%
654,6118001090150,JOSACINE,JOSAMYCINE,1,G,COMPRIME DISPERSIBLE,1 FLACON 10 COMPRIME,185,115.3,185,P,70%
655,6118000022190,ODIA,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 60 COMPRIME,156.69999999999999,97.9,156.69999999999999,G,70%
